Customer_ID,Age,Gender,Total_Spend,Average_Order_Value,Purchase_Frequency,Last_Purchase_Days,Customer_Rating,Complaint_Raised,Return_Count,Churn
C03013,42,0,9996,833.0,12,112,1,1,4,1
C03014,19,1,1816,454.0,4,47,3,0,5,0
C03015,43,0,4092,341.0,12,60,1,0,2,0
C03016,35,0,8050,805.0,10,29,2,0,5,0
C03017,36,0,3715,743.0,5,83,3,0,0,0
C03018,53,0,3985,797.0,5,79,3,0,3,0
C03019,57,0,2989,427.0,7,91,2,1,1,0
C03020,48,0,3210,535.0,6,75,5,1,5,1
C03021,55,0,4411,401.0,11,50,5,1,3,1
C03022,37,0,6980,698.0,10,11,5,1,5,1
C03023,45,0,8796,733.0,12,73,5,0,1,0
C03024,60,0,3516,879.0,4,57,5,0,1,0
C03025,27,1,1254,627.0,2,102,4,0,4,0
C03026,57,1,624,624.0,1,105,5,1,5,1
C03027,25,0,1666,833.0,2,17,1,0,3,0
C03028,51,1,3576,596.0,6,120,5,0,5,0
C03029,50,0,2944,736.0,4,96,1,1,5,1
C03030,40,1,5096,637.0,8,33,3,0,1,0
C03031,60,1,10512,876.0,12,93,1,0,5,0
C03032,31,1,1548,387.0,4,44,2,0,4,0
C03033,39,0,6970,697.0,10,100,1,1,0,0
C03034,42,0,4718,674.0,7,112,5,1,5,1
C03035,26,1,5364,447.0,12,45,3,0,1,0
C03036,22,1,4584,764.0,6,115,3,0,1,0
C03037,58,0,10644,887.0,12,85,1,0,2,0
C03038,53,0,2885,577.0,5,34,2,0,0,0
C03039,29,0,7092,788.0,9,7,2,1,1,0
C03040,40,1,4206,701.0,6,61,5,0,5,0
C03041,32,0,3376,844.0,4,55,1,0,2,0
C03042,29,0,4404,734.0,6,15,5,1,2,1
C03043,25,0,3048,381.0,8,92,4,0,1,0
C03044,22,0,3267,363.0,9,12,1,0,2,0
C03045,51,1,3270,545.0,6,113,2,1,0,0
C03046,44,0,1962,654.0,3,6,3,0,2,0
C03047,51,0,844,422.0,2,44,3,0,1,0
C03048,53,0,882,882.0,1,49,1,1,3,1
C03049,40,1,3468,578.0,6,22,4,1,2,1
C03050,32,0,3553,323.0,11,42,3,1,0,0
C03051,54,1,305,305.0,1,116,1,0,0,1
C03052,28,1,359,359.0,1,29,1,0,2,0
C03053,21,0,3990,570.0,7,75,4,1,0,0
C03054,21,0,7512,626.0,12,92,5,0,4,0
C03055,47,0,4571,653.0,7,76,1,1,3,1
C03056,51,1,5448,454.0,12,50,1,1,1,0
C03057,53,1,4851,539.0,9,82,5,1,5,1
C03058,59,1,9724,884.0,11,8,1,1,2,1
C03059,55,1,5901,843.0,7,77,4,0,5,0
C03060,59,1,5489,499.0,11,38,4,1,2,1
C03061,54,0,3136,392.0,8,50,2,0,3,0
C03062,38,0,3619,517.0,7,40,2,1,4,1
C03063,19,1,1785,595.0,3,75,4,1,2,1
C03064,32,0,1839,613.0,3,56,5,1,2,1
C03065,56,0,5873,839.0,7,55,1,0,0,0
C03066,51,0,2010,402.0,5,75,4,1,3,1
C03067,20,1,2358,786.0,3,108,3,1,2,1
C03068,55,0,4488,561.0,8,105,5,1,4,1
C03069,42,0,2490,830.0,3,92,4,0,0,0
C03070,36,1,3765,753.0,5,112,2,0,1,0
C03071,47,0,1911,637.0,3,35,3,1,0,0
C03072,22,1,7776,864.0,9,31,5,1,3,1
C03073,35,0,3806,346.0,11,4,1,1,5,1
C03074,40,0,5320,665.0,8,111,3,1,3,1
C03075,30,0,4400,440.0,10,110,3,0,2,0
C03076,46,1,669,669.0,1,26,2,0,5,0
C03077,35,0,814,814.0,1,73,1,0,0,1
C03078,44,0,1030,515.0,2,76,5,1,2,1
C03079,23,0,3944,493.0,8,85,3,1,0,0
C03080,20,1,1735,347.0,5,89,2,1,1,0
C03081,47,1,2055,685.0,3,19,2,0,2,0
C03082,23,0,1718,859.0,2,101,4,0,5,0
C03083,21,0,2511,837.0,3,6,1,1,2,1
C03084,44,0,984,328.0,3,80,4,0,4,0
C03085,54,0,1197,399.0,3,101,5,0,5,0
C03086,59,1,1785,595.0,3,57,5,0,1,0
C03087,41,1,3144,786.0,4,109,1,1,5,1
C03088,54,1,5404,772.0,7,114,3,1,0,0
C03089,24,0,4305,615.0,7,29,5,0,2,0
C03090,36,0,1728,864.0,2,76,4,1,2,1
C03091,42,1,1866,311.0,6,115,5,0,3,0
C03092,49,1,3832,479.0,8,49,5,0,2,0
C03093,47,0,7008,876.0,8,62,5,1,2,1
C03094,45,0,357,357.0,1,11,3,1,2,1
C03095,20,1,4224,352.0,12,81,5,0,0,0
C03096,21,1,9163,833.0,11,47,2,0,4,0
C03097,30,0,5728,716.0,8,55,3,0,2,0
C03098,58,1,3006,334.0,9,96,1,0,4,0
C03099,40,1,3012,502.0,6,115,5,0,5,0
C03100,30,0,3168,396.0,8,103,3,0,4,0
C03101,56,1,2220,444.0,5,27,1,0,2,0
C03102,38,0,4260,852.0,5,42,3,0,1,0
C03103,49,0,1534,767.0,2,117,4,0,2,0
C03104,40,0,4158,693.0,6,109,3,1,5,1
C03105,35,1,2944,368.0,8,54,4,0,1,0
C03106,34,1,1384,346.0,4,119,5,1,0,0
C03107,51,0,5994,666.0,9,38,4,0,4,0
C03108,32,0,6816,568.0,12,89,2,0,3,0
C03109,36,0,3284,821.0,4,98,4,0,0,0
C03110,25,0,626,313.0,2,76,2,0,5,1
C03111,24,0,459,459.0,1,15,3,1,1,0
C03112,40,0,2001,667.0,3,88,2,0,5,1
C03113,18,1,6550,655.0,10,7,3,0,1,0
C03114,21,0,3555,395.0,9,100,1,0,2,0
C03115,18,0,1796,449.0,4,29,3,0,5,0
C03116,48,1,3996,333.0,12,114,4,0,0,0
C03117,50,0,5280,528.0,10,59,1,0,0,0
C03118,27,0,2470,494.0,5,100,3,1,2,1
C03119,36,0,5271,753.0,7,64,1,0,0,0
C03120,49,1,7820,782.0,10,52,2,1,0,0
C03121,26,0,914,457.0,2,48,5,1,2,1
C03122,46,0,2464,616.0,4,105,1,0,5,0
C03123,31,0,7975,725.0,11,101,3,0,4,0
C03124,53,0,5214,474.0,11,63,3,1,0,0
C03125,39,1,1384,692.0,2,9,4,0,3,0
C03126,32,0,3728,466.0,8,22,1,1,1,0
C03127,47,1,313,313.0,1,32,1,1,1,0
C03128,49,0,6160,616.0,10,118,2,0,3,0
C03129,46,1,5420,542.0,10,38,1,1,0,0
C03130,43,1,9251,841.0,11,103,2,0,5,0
C03131,28,0,1170,390.0,3,63,1,0,1,1
C03132,46,0,8756,796.0,11,64,3,0,3,0
C03133,26,0,3624,604.0,6,90,1,0,3,0
C03134,20,1,1984,496.0,4,70,2,0,4,0
C03135,42,1,3990,399.0,10,72,3,0,0,0
C03136,34,1,2020,505.0,4,120,3,1,4,1
C03137,36,0,6167,881.0,7,75,3,0,5,0
C03138,58,0,3234,539.0,6,111,5,1,4,1
C03139,30,0,2424,808.0,3,80,2,0,1,1
C03140,41,0,2226,371.0,6,89,4,0,2,0
C03141,22,0,2224,556.0,4,38,3,1,4,1
C03142,51,1,3465,385.0,9,54,2,0,2,0
C03143,42,1,5376,672.0,8,84,1,0,0,0
C03144,60,1,3738,534.0,7,81,3,0,3,0
C03145,28,0,3992,499.0,8,70,3,1,2,1
C03146,21,1,2270,454.0,5,26,5,1,3,1
C03147,20,0,3402,486.0,7,103,4,1,4,1
C03148,39,0,3264,816.0,4,11,5,0,2,0
C03149,56,1,1410,470.0,3,114,3,1,2,1
C03150,33,1,2324,581.0,4,69,2,1,3,1
C03151,18,0,5016,627.0,8,90,2,1,4,1
C03152,23,0,4164,347.0,12,13,5,1,3,1
C03153,19,0,3528,441.0,8,79,5,0,5,0
C03154,45,1,5586,798.0,7,3,5,1,2,1
C03155,41,0,10068,839.0,12,111,2,1,1,0
C03156,25,1,4524,377.0,12,62,2,1,3,1
C03157,43,0,6105,555.0,11,22,1,0,2,0
C03158,25,1,470,470.0,1,24,4,1,5,1
C03159,30,0,3456,864.0,4,89,1,0,2,0
C03160,50,0,2108,527.0,4,3,1,1,3,1
C03161,60,1,7830,870.0,9,68,2,0,0,0
C03162,42,0,6237,693.0,9,17,1,0,5,0
C03163,42,1,2656,332.0,8,70,2,0,2,0
C03164,56,0,9449,859.0,11,39,5,1,4,1
C03165,40,0,4086,454.0,9,26,3,0,2,0
C03166,26,1,6300,630.0,10,77,5,1,1,0
C03167,27,0,2043,681.0,3,47,1,1,5,1
C03168,39,0,7690,769.0,10,94,4,0,5,0
C03169,34,0,4936,617.0,8,46,2,0,3,0
C03170,60,1,978,489.0,2,47,5,0,4,0
C03171,44,1,5373,597.0,9,71,2,1,5,1
C03172,46,1,1821,607.0,3,69,2,1,2,1
C03173,29,0,798,399.0,2,45,2,1,0,0
C03174,42,0,1596,399.0,4,69,1,1,5,1
C03175,26,0,738,738.0,1,47,2,0,3,0
C03176,52,1,6432,536.0,12,16,4,1,2,1
C03177,34,1,3100,310.0,10,22,3,0,1,0
C03178,39,0,4080,680.0,6,63,2,0,5,0
C03179,18,1,9204,767.0,12,93,5,0,1,0
C03180,47,0,3234,462.0,7,88,3,0,4,0
C03181,28,0,516,516.0,1,116,5,0,2,0
C03182,51,1,4598,418.0,11,84,4,0,4,0
C03183,58,0,2152,538.0,4,113,5,0,3,0
C03184,40,1,6570,730.0,9,60,5,1,1,0
C03185,51,0,5990,599.0,10,40,1,0,1,0
C03186,41,1,4200,350.0,12,28,1,0,3,0
C03187,52,0,6550,655.0,10,73,1,0,4,0
C03188,53,1,8680,868.0,10,2,3,1,2,1
C03189,33,1,4888,611.0,8,28,5,0,1,0
C03190,57,0,3948,564.0,7,87,2,0,3,0
C03191,57,0,3798,633.0,6,27,2,0,2,0
C03192,55,1,5150,515.0,10,96,2,0,3,0
C03193,46,0,2400,480.0,5,7,3,1,1,0
C03194,34,1,4921,703.0,7,26,1,0,3,0
C03195,32,1,2094,349.0,6,70,3,1,5,1
C03196,20,0,3295,659.0,5,102,3,0,3,0
C03197,40,1,4365,485.0,9,109,1,1,0,0
C03198,40,1,625,625.0,1,66,3,1,1,0
C03199,24,0,8620,862.0,10,19,2,0,1,0
C03200,28,0,4218,703.0,6,115,2,0,5,0
C03201,20,1,1612,403.0,4,84,5,1,3,1
C03202,59,1,1244,622.0,2,52,2,0,2,0
C03203,40,1,6202,886.0,7,29,5,0,2,0
C03204,53,0,8904,742.0,12,90,2,1,1,0
C03205,42,0,3972,662.0,6,30,1,0,5,0
C03206,36,0,3668,524.0,7,107,3,1,5,1
C03207,19,1,4216,527.0,8,82,3,0,1,0
C03208,27,0,3480,435.0,8,80,1,1,0,0
C03209,48,1,2778,463.0,6,76,5,1,0,0
C03210,34,0,1090,545.0,2,100,3,0,0,0
C03211,22,0,7152,596.0,12,15,3,1,5,1
C03212,19,0,2979,331.0,9,11,5,0,5,0
C03213,20,0,6996,636.0,11,15,2,1,2,1
C03214,42,1,1224,612.0,2,20,3,0,5,0
C03215,41,1,1770,885.0,2,13,2,1,4,1
C03216,22,0,3740,374.0,10,101,1,1,5,1
C03217,27,1,3114,519.0,6,104,1,0,5,0
C03218,24,1,4648,664.0,7,4,1,0,2,0
C03219,43,0,3088,386.0,8,115,3,0,2,0
C03220,44,0,4864,608.0,8,43,4,1,5,1
C03221,23,1,9581,871.0,11,97,1,1,2,1
C03222,18,0,1134,378.0,3,7,4,1,1,0
C03223,32,1,8316,693.0,12,63,1,1,5,1
C03224,19,1,7263,807.0,9,13,2,1,4,1
C03225,41,0,3546,394.0,9,76,5,0,3,0
C03226,53,1,4936,617.0,8,92,5,0,0,0
C03227,38,0,3500,500.0,7,83,4,0,3,0
C03228,58,0,956,478.0,2,114,2,1,2,1
C03229,48,0,3017,431.0,7,7,4,1,3,1
C03230,57,0,7360,736.0,10,48,2,1,3,1
C03231,50,0,5260,526.0,10,7,1,1,4,1
C03232,35,1,397,397.0,1,17,4,0,1,0
C03233,19,0,2368,592.0,4,34,2,1,1,0
C03234,45,1,2132,533.0,4,111,5,1,4,1
C03235,26,0,3465,385.0,9,86,4,0,5,0
C03236,32,1,8420,842.0,10,16,5,1,4,1
C03237,58,0,2735,547.0,5,89,2,0,2,0
C03238,20,0,5968,746.0,8,112,4,1,0,0
C03239,27,1,909,303.0,3,62,1,0,2,1
C03240,22,0,8960,896.0,10,2,5,0,0,0
C03241,24,1,1578,789.0,2,71,4,1,2,1
C03242,48,0,1788,447.0,4,75,4,0,2,0
C03243,58,0,9504,864.0,11,52,3,1,5,1
C03244,28,1,7860,786.0,10,100,4,1,2,1
C03245,49,1,6090,870.0,7,66,1,0,0,0
C03246,45,1,1860,620.0,3,90,1,0,4,1
C03247,41,0,6864,624.0,11,21,5,1,5,1
C03248,41,1,2485,497.0,5,42,4,1,1,0
C03249,18,0,639,639.0,1,3,3,0,2,0
C03250,40,0,3774,629.0,6,65,2,0,5,0
C03251,18,1,5319,591.0,9,32,2,1,2,1
C03252,55,1,1974,329.0,6,42,2,1,3,1
C03253,40,0,875,875.0,1,74,1,0,3,1
C03254,60,0,1167,389.0,3,59,5,0,1,0
C03255,26,1,4758,793.0,6,93,1,0,0,0
C03256,33,0,5103,567.0,9,66,2,0,5,0
C03257,36,1,2604,434.0,6,21,1,1,0,0
C03258,29,0,3588,598.0,6,20,1,0,3,0
C03259,54,1,8484,707.0,12,95,1,0,4,0
C03260,59,0,1848,462.0,4,36,1,0,5,0
C03261,32,0,5412,451.0,12,106,3,0,2,0
C03262,27,1,7536,628.0,12,46,2,1,2,1
C03263,40,1,6444,537.0,12,71,4,1,2,1
C03264,58,0,5824,728.0,8,113,1,0,5,0
C03265,51,0,6939,771.0,9,92,4,1,0,0
C03266,49,0,1388,347.0,4,82,5,0,3,0
C03267,47,0,1152,576.0,2,4,1,0,4,0
C03268,47,0,2607,869.0,3,42,5,1,0,0
C03269,26,0,2520,840.0,3,10,4,0,0,0
C03270,25,1,5196,433.0,12,96,4,0,2,0
C03271,60,0,2868,478.0,6,82,3,1,1,0
C03272,57,0,5302,482.0,11,80,4,0,1,0
C03273,51,0,4680,390.0,12,34,2,1,5,1
C03274,29,0,1698,566.0,3,97,2,1,0,1
C03275,29,0,6456,807.0,8,15,4,0,2,0
C03276,26,0,3368,842.0,4,81,2,1,2,1
C03277,24,1,1959,653.0,3,62,4,0,0,0
C03278,51,1,3590,359.0,10,7,5,0,0,0
C03279,56,0,1029,343.0,3,63,5,1,5,1
C03280,32,0,9648,804.0,12,26,4,0,3,0
C03281,44,0,5978,854.0,7,90,1,1,1,0
C03282,42,0,1860,372.0,5,110,5,0,3,0
C03283,52,1,4160,416.0,10,120,2,0,0,0
C03284,47,1,5202,578.0,9,93,2,0,4,0
C03285,38,1,5067,563.0,9,78,3,1,2,1
C03286,28,1,3213,357.0,9,16,3,0,4,0
C03287,19,0,1556,778.0,2,103,3,0,3,0
C03288,38,1,1152,576.0,2,106,4,1,4,1
C03289,39,0,1132,566.0,2,72,2,0,1,1
C03290,33,1,7310,731.0,10,16,5,1,2,1
C03291,54,0,2050,410.0,5,1,1,0,5,0
C03292,57,1,6084,507.0,12,37,1,0,4,0
C03293,26,0,4616,577.0,8,117,3,1,1,0
C03294,53,0,8525,775.0,11,107,4,0,1,0
C03295,49,1,7469,679.0,11,103,4,0,1,0
C03296,24,0,6310,631.0,10,68,5,0,4,0
C03297,29,0,643,643.0,1,90,2,0,2,1
C03298,46,0,1748,874.0,2,87,5,0,4,0
C03299,33,1,322,322.0,1,112,1,1,5,1
C03300,47,0,2985,597.0,5,111,2,0,1,0
C03301,60,0,4784,598.0,8,84,1,1,4,1
C03302,41,0,4907,701.0,7,88,5,1,4,1
C03303,46,0,1646,823.0,2,16,5,1,2,1
C03304,49,0,4130,590.0,7,67,5,1,5,1
C03305,30,0,6399,711.0,9,34,4,1,1,0
C03306,24,1,2460,410.0,6,111,2,1,3,1
C03307,59,1,1605,321.0,5,29,5,0,2,0
C03308,51,0,7344,816.0,9,80,5,0,2,0
C03309,51,0,2664,888.0,3,68,3,0,0,0
C03310,60,1,4518,502.0,9,15,4,1,2,1
C03311,51,0,822,411.0,2,70,1,1,4,1
C03312,49,0,2828,707.0,4,107,4,0,0,0
C03313,20,1,4074,679.0,6,1,1,0,4,0
C03314,50,0,4256,532.0,8,15,4,0,4,0
C03315,38,0,6984,873.0,8,82,5,0,5,0
C03316,35,1,2930,586.0,5,61,2,1,1,0
C03317,56,0,5607,623.0,9,32,1,0,3,0
C03318,42,1,6149,559.0,11,66,1,0,1,0
C03319,47,0,7612,692.0,11,53,5,1,5,1
C03320,22,0,3033,337.0,9,26,1,1,0,0
C03321,21,0,2448,408.0,6,51,4,0,3,0
C03322,22,1,357,357.0,1,73,5,0,4,0
C03323,23,1,1200,400.0,3,29,2,0,3,0
C03324,40,1,8503,773.0,11,74,1,0,1,0
C03325,38,1,7183,653.0,11,75,5,0,1,0
C03326,60,1,1026,513.0,2,120,3,1,4,1
C03327,21,1,950,475.0,2,70,5,1,0,0
C03328,36,1,3672,612.0,6,113,4,1,4,1
C03329,44,1,6570,730.0,9,16,5,0,2,0
C03330,24,1,2005,401.0,5,9,5,1,5,1
C03331,31,0,4160,416.0,10,11,5,0,2,0
C03332,57,0,6708,559.0,12,28,1,0,5,0
C03333,53,0,9588,799.0,12,65,5,1,1,0
C03334,22,1,1716,572.0,3,99,2,1,2,1
C03335,25,1,2144,536.0,4,46,2,0,2,0
C03336,51,0,449,449.0,1,99,5,1,3,1
C03337,19,1,1815,363.0,5,107,3,1,4,1
C03338,51,0,10572,881.0,12,13,5,1,5,1
C03339,18,1,7106,646.0,11,59,3,1,3,1
C03340,25,1,10596,883.0,12,14,5,0,1,0
C03341,18,1,2988,498.0,6,1,3,1,0,0
C03342,18,1,5400,675.0,8,72,1,0,4,0
C03343,58,1,3276,364.0,9,112,1,0,0,0
C03344,44,1,1230,410.0,3,8,1,1,1,0
C03345,55,0,403,403.0,1,45,3,1,0,0
C03346,27,0,2325,775.0,3,37,3,1,1,0
C03347,53,0,1120,560.0,2,3,5,0,0,0
C03348,33,0,3504,438.0,8,51,5,1,1,0
C03349,53,0,1556,389.0,4,45,4,0,3,0
C03350,18,0,1518,759.0,2,19,3,1,1,0
C03351,47,0,7414,674.0,11,62,3,0,2,0
C03352,36,0,1658,829.0,2,82,5,0,1,0
C03353,43,0,4150,830.0,5,40,1,1,5,1
C03354,24,1,1458,486.0,3,38,4,0,2,0
C03355,51,1,1344,448.0,3,16,1,1,0,0
C03356,50,0,3312,828.0,4,102,5,1,3,1
C03357,39,1,3060,510.0,6,37,4,0,0,0
C03358,25,0,1452,363.0,4,113,2,1,1,0
C03359,54,1,4906,446.0,11,46,3,0,4,0
C03360,56,0,5580,620.0,9,15,1,0,0,0
C03361,58,1,8657,787.0,11,17,1,1,4,1
C03362,53,1,2830,566.0,5,44,4,1,2,1
C03363,21,1,3120,520.0,6,32,5,1,3,1
C03364,47,0,2019,673.0,3,60,3,0,5,0
C03365,26,1,4740,790.0,6,106,2,0,5,0
C03366,30,0,2496,312.0,8,92,2,0,5,0
C03367,43,1,1988,497.0,4,112,2,1,0,0
C03368,26,0,1035,345.0,3,79,4,0,3,0
C03369,26,0,5088,424.0,12,77,5,1,3,1
C03370,40,0,7410,741.0,10,87,5,1,0,0
C03371,57,1,6732,561.0,12,31,5,0,4,0
C03372,51,0,5104,464.0,11,25,2,0,2,0
C03373,30,0,1905,635.0,3,92,5,0,1,0
C03374,25,0,3484,871.0,4,66,1,1,4,1
C03375,33,0,585,585.0,1,120,3,0,2,0
C03376,22,0,2616,436.0,6,19,3,0,3,0
C03377,42,1,4140,828.0,5,104,5,0,1,0
C03378,42,0,2226,742.0,3,11,3,1,4,1
C03379,43,1,1865,373.0,5,21,2,1,2,1
C03380,20,0,8100,675.0,12,4,4,0,4,0
C03381,33,0,2443,349.0,7,93,1,1,3,1
C03382,20,1,4095,819.0,5,117,1,0,0,0
C03383,52,1,4230,705.0,6,77,4,0,4,0
C03384,27,1,4509,501.0,9,66,1,0,5,0
C03385,54,0,4536,648.0,7,42,1,1,4,1
C03386,35,1,3320,332.0,10,40,1,0,1,0
C03387,42,1,5346,486.0,11,64,4,1,2,1
C03388,29,0,6040,604.0,10,24,5,0,0,0
C03389,40,1,1524,762.0,2,23,4,1,1,0
C03390,48,0,2379,793.0,3,65,3,1,5,1
C03391,54,0,4784,598.0,8,112,3,0,1,0
C03392,28,1,2226,371.0,6,44,1,1,5,1
C03393,25,0,1706,853.0,2,93,3,1,2,1
C03394,33,0,4140,414.0,10,106,5,1,2,1
C03395,24,1,307,307.0,1,34,4,1,2,1
C03396,57,1,2988,747.0,4,41,4,1,2,1
C03397,35,1,5352,669.0,8,39,1,0,1,0
C03398,57,1,3641,331.0,11,58,1,1,2,1
C03399,47,0,3364,841.0,4,20,3,1,2,1
C03400,49,1,2112,352.0,6,78,4,1,5,1
C03401,54,0,6800,850.0,8,79,2,0,4,0
C03402,25,1,1322,661.0,2,92,2,1,0,1
C03403,36,0,2538,846.0,3,95,3,1,0,0
C03404,18,1,2904,484.0,6,45,3,0,3,0
C03405,28,1,1392,696.0,2,37,3,0,5,0
C03406,45,1,1332,666.0,2,30,4,1,1,0
C03407,46,1,3448,431.0,8,44,4,1,0,0
C03408,19,1,2736,684.0,4,66,4,0,5,0
C03409,19,0,8046,894.0,9,46,5,0,0,0
C03410,27,0,865,865.0,1,36,5,0,5,0
C03411,49,1,4368,728.0,6,84,3,1,5,1
C03412,32,0,3210,321.0,10,17,1,1,5,1
C03413,59,1,4959,551.0,9,69,1,1,3,1
C03414,28,1,3500,875.0,4,120,1,0,0,0
C03415,52,0,2736,684.0,4,21,5,1,1,0
C03416,20,1,2598,433.0,6,11,5,0,3,0
C03417,57,1,4606,658.0,7,103,5,0,0,0
C03418,42,1,8230,823.0,10,11,4,1,0,0
C03419,28,0,461,461.0,1,101,1,1,4,1
C03420,55,1,1290,430.0,3,13,4,0,0,0
C03421,22,1,3366,561.0,6,98,3,1,4,1
C03422,49,1,1932,322.0,6,71,3,1,3,1
C03423,22,1,6768,564.0,12,31,2,0,5,0
C03424,41,0,5775,525.0,11,90,5,1,2,1
C03425,30,0,4893,699.0,7,86,5,1,1,0
C03426,41,1,3768,628.0,6,8,3,1,4,1
C03427,35,1,1684,421.0,4,98,4,0,2,0
C03428,53,1,8080,808.0,10,1,3,0,5,0
C03429,52,0,4873,443.0,11,40,3,1,0,0
C03430,39,0,4320,480.0,9,78,1,0,3,0
C03431,41,1,4330,866.0,5,2,4,0,5,0
C03432,49,0,1815,363.0,5,50,2,1,2,1
C03433,46,1,5327,761.0,7,17,3,1,0,0
C03434,54,0,6368,796.0,8,61,5,0,3,0
C03435,58,0,3178,454.0,7,110,5,0,4,0
C03436,37,0,1714,857.0,2,40,3,1,1,0
C03437,41,1,4512,752.0,6,39,1,0,1,0
C03438,21,1,5863,533.0,11,66,1,0,3,0
C03439,37,0,4026,366.0,11,63,2,1,2,1
C03440,57,1,5058,843.0,6,111,1,0,5,0
C03441,35,1,9264,772.0,12,48,3,0,1,0
C03442,44,1,6062,866.0,7,14,1,1,2,1
C03443,22,1,6272,784.0,8,58,1,1,0,0
C03444,51,0,839,839.0,1,8,5,1,5,1
C03445,41,0,475,475.0,1,87,4,1,4,1
C03446,53,0,1568,784.0,2,64,1,1,0,1
C03447,33,0,1992,498.0,4,17,5,0,1,0
C03448,29,1,6108,509.0,12,94,5,0,0,0
C03449,43,0,1728,432.0,4,80,4,1,0,0
C03450,47,0,8470,847.0,10,96,2,1,1,0
C03451,33,1,10392,866.0,12,69,2,1,4,1
C03452,57,1,2673,891.0,3,95,4,1,2,1
C03453,23,1,4431,633.0,7,83,4,0,2,0
C03454,32,0,5572,796.0,7,1,2,0,5,0
C03455,34,0,4216,527.0,8,106,1,0,5,0
C03456,27,0,6624,828.0,8,106,4,1,4,1
C03457,57,0,654,654.0,1,71,3,0,0,0
C03458,47,0,5640,470.0,12,46,5,0,0,0
C03459,53,1,4812,401.0,12,112,1,0,1,0
C03460,26,0,3430,490.0,7,11,2,1,3,1
C03461,55,1,1870,374.0,5,81,3,1,3,1
C03462,54,0,1965,393.0,5,79,1,0,0,0
C03463,56,0,3325,665.0,5,98,5,1,0,0
C03464,45,0,705,705.0,1,49,1,1,3,1
C03465,31,0,5410,541.0,10,79,3,0,4,0
C03466,48,1,2976,496.0,6,49,2,0,1,0
C03467,40,1,5096,728.0,7,24,2,0,4,0
C03468,20,1,529,529.0,1,37,1,1,0,0
C03469,18,0,2214,738.0,3,118,2,1,5,1
C03470,56,1,4145,829.0,5,23,2,1,4,1
C03471,39,0,2580,430.0,6,29,5,1,0,0
C03472,38,0,5943,849.0,7,63,3,0,1,0
C03473,25,0,832,416.0,2,26,4,0,0,0
C03474,28,0,3171,453.0,7,110,5,1,1,0
C03475,30,0,6003,667.0,9,29,3,1,0,0
C03476,55,1,3690,369.0,10,63,3,1,5,1
C03477,59,1,6516,724.0,9,21,2,0,0,0
C03478,58,1,3212,803.0,4,53,4,0,0,0
C03479,35,0,5306,758.0,7,114,3,1,4,1
C03480,29,0,3056,764.0,4,72,5,1,3,1
C03481,20,0,6070,607.0,10,26,2,1,2,1
C03482,50,0,6273,697.0,9,47,1,0,0,0
C03483,27,1,4878,542.0,9,3,4,1,4,1
C03484,53,0,3050,305.0,10,87,3,0,1,0
C03485,28,1,5096,637.0,8,110,5,1,2,1
C03486,24,1,4213,383.0,11,12,4,0,5,0
C03487,42,0,6282,698.0,9,74,3,0,1,0
C03488,51,1,3976,497.0,8,66,1,0,1,0
C03489,46,1,5120,640.0,8,55,5,0,0,0
C03490,50,1,1446,482.0,3,52,2,1,4,1
C03491,46,0,5103,729.0,7,109,3,0,3,0
C03492,35,0,5148,858.0,6,103,1,1,4,1
C03493,45,0,4530,755.0,6,39,4,0,2,0
C03494,55,0,5555,505.0,11,54,3,0,3,0
C03495,37,0,4440,555.0,8,49,3,1,1,0
C03496,39,1,689,689.0,1,84,2,1,2,1
C03497,41,1,3528,504.0,7,2,2,0,3,0
C03498,25,1,2499,833.0,3,37,3,1,1,0
C03499,34,1,1468,367.0,4,57,4,1,2,1
C03500,29,0,4878,542.0,9,49,1,0,3,0
C03501,53,1,2463,821.0,3,52,3,0,5,0
C03502,49,1,2844,474.0,6,22,3,0,3,0
C03503,37,1,2040,680.0,3,37,3,1,1,0
C03504,43,0,5022,558.0,9,113,4,0,2,0
C03505,46,0,2988,498.0,6,41,5,0,3,0
C03506,39,1,5360,670.0,8,94,3,1,0,0
C03507,49,0,2552,638.0,4,75,1,0,2,0
C03508,50,0,2625,525.0,5,58,1,1,2,1
C03509,47,0,5920,740.0,8,31,2,1,3,1
C03510,57,0,6528,544.0,12,44,5,1,1,0
C03511,41,0,2271,757.0,3,65,4,1,3,1
C03512,42,0,8932,812.0,11,27,1,0,0,0
C03513,43,0,9020,820.0,11,8,4,1,0,0
C03514,46,1,4722,787.0,6,76,4,0,4,0
C03515,52,0,974,487.0,2,41,4,1,0,0
C03516,37,1,4653,517.0,9,10,4,0,3,0
C03517,45,1,5440,680.0,8,104,5,0,1,0
C03518,30,1,7440,744.0,10,48,1,0,1,0
C03519,46,1,6480,648.0,10,94,4,0,2,0
C03520,18,0,3876,323.0,12,99,2,0,1,0
C03521,32,0,1306,653.0,2,32,2,1,3,1
C03522,30,0,4490,898.0,5,48,3,0,3,0
C03523,40,1,4500,375.0,12,27,1,1,2,1
C03524,46,0,10716,893.0,12,117,1,1,5,1
C03525,35,0,3876,646.0,6,14,3,0,5,0
C03526,49,1,4336,542.0,8,37,4,0,5,0
C03527,50,1,8004,667.0,12,111,2,0,1,0
C03528,42,0,1988,497.0,4,21,3,1,1,0
C03529,59,0,3352,419.0,8,15,1,0,3,0
